"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Linux Commands","","1786479228","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","General CLI","","1786479228","0","12",
"cards","8513","What legacy SysVinit command lists or configures service runlevel links in /etc/rc[0-6].d/?",".","70","0","1786479228","**What legacy SysVinit command lists or configures service runlevel links in /etc/rc[0-6].d/?** answer: update-rc.d","0"
"cards","8514","What directory stores traditional SysVinit service control scripts in Debian?",".","70","0","1786479228","**What directory stores traditional SysVinit service control scripts in Debian?** answer: /etc/init.d/","0"
"cards","8515","What command configures system localization settings including language and character sets interactively?",".","70","0","1786479228","**What command configures system localization settings including language and character sets interactively?** answer: dpkg-reconfigure locales","0"
"cards","8516","What file defines system-wide locale environment variables such as LANG and LC_ALL?",".","70","0","1786479228","**What file defines system-wide locale environment variables such as LANG and LC_ALL?** answer: /etc/default/locale","0"
"cards","8517","What command displays the current active system locale environment settings?",".","70","0","1786479228","**What command displays the current active system locale environment settings?** answer: locale","0"
"cards","8518","What command lists all available installed locales on the system?",".","70","0","1786479228","**What command lists all available installed locales on the system?** answer: locale -a","0"
"cards","8519","What environment variable overrides all other locale category settings for the user session?",".","70","0","1786479228","**What environment variable overrides all other locale category settings for the user session?** answer: LC_ALL","0"
"cards","8520","What environment variable specifies the character encoding format, such as UTF-8?",".","70","0","1786479228","**What environment variable specifies the character encoding format, such as UTF-8?** answer: LANG","0"
"cards","8521","What command displays or configures system time, date, and timezone settings via systemd?",".","70","0","1786479228","**What command displays or configures system time, date, and timezone settings via systemd?** answer: timedatectl","0"
"cards","8522","What command lists all available time zones recognized by the system?",".","70","0","1786479228","**What command lists all available time zones recognized by the system?** answer: timedatectl list-timezones","0"
"cards","8523","What command sets the system hardware real-time clock (RTC) timezone mode to UTC?",".","70","0","1786479228","**What command sets the system hardware real-time clock (RTC) timezone mode to UTC?** answer: timedate","0"
"cards","8524","What command displays partition tables and disk geometries for all connected block devices?",".","70","0","1786479228","**What command displays partition tables and disk geometries for all connected block devices?** answer: fdisk -l","0"
